,Hotel ID,Hotel Name,Hotel Address,Hotel Score,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,Time_Cost_NRT,Money_Cost_NRT,Time_Walk_NRT,Time_Cost_HND,Money_Cost_HND,Time_Walk_HND
61,61,Tokyu Stay Yotsuya,160-0004 도쿄 도 Shinjuku-ku Yotsuya 2-1 일본,7.9,241617,251380,270904,217211,0,241617,241617,0,0,329063,217211,0,0,0,0,0,311530,258213,224533,0,131416,159576,280321,281605,143741,84482,993883,277944,277944,236971,199231,220687,217554,272218,143676,143676,272630,266471,206510,206510,2835305,277774,2486344,225284,129668,204445,1657563,2758969,266117,266117,143667,217238,272218,277774,288927,143667,256383,153935,203319,137977,74,28298,8,60,6214,9
62,62,호텔 리스텔 신주쿠(Hotel Listel Shinjuku),160-0022 도쿄 도 Shinjuku-ku Shinjuku 5-3-20  일본,7.4,112642,122029,178350,112642,112642,131416,131416,0,140803,0,112642,0,131416,131416,131416,140803,0,112642,112642,131416,134098,167086,141952,236008,220303,128600,993883,423159,993883,268885,187925,90995,0,108891,276260,212028,128130,217775,215514,282356,345397,282356,338489,225093,98562,170840,212028,105133,212028,160346,339938,181990,160346,214786,163618,268195,325047,153756,552697,243983,84,28584,8,68,14436,7
63,63,파크 하얏트 도쿄(Park Hyatt Tokyo),163-1055 도쿄 도 Shinjuku-ku Nishishinjuku 3-7-1-2 일본,9.2,1821138,1744803,1908378,1679373,1777518,1733898,1788423,1646658,0,1886568,1766613,0,0,0,0,0,1821138,1592133,1592133,1679373,238502,170496,110765,306386,84482,0,287352,277944,156197,275858,249039,159267,363117,380167,0,2968588,151231,230169,0,1756920,387926,380167,224135,2786838,2612358,272031,466338,281605,387926,310340,277582,302613,272031,288927,387926,126985,126985,386297,272031,149423,73,26577,13,58,12428,3
64,64,호텔 빌라 폰테인 도쿄-신주쿠(Hotel Villa Fontaine Tokyo-Shinjuku),160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-40-9 일본,7.9,136672,153756,0,127849,127849,136672,195622,136672,0,0,127849,145121,136672,136672,136672,153756,175909,127849,127849,136672,159576,151231,357179,141952,257683,107902,164365,199395,191760,0,288885,136971,281605,84482,86206,350570,315032,318837,211204,150534,247813,114529,116408,251874,365989,229882,160346,160346,251098,245859,161454,164270,285360,276260,158733,112650,466338,395374,353471,311616,70,26290,12,58,4876,12
65,65,신주쿠 시티 호텔 N.U.T.S 도쿄(Shinjuku City Hotel N.U.T.S Tokyo),160-0022 도쿄 도 Shinjuku-ku Shinjuku 1-16-5 일본,7.7,136109,165208,0,0,123906,135170,171779,188675,165208,0,123906,123906,123906,152067,164270,180227,0,123906,0,136109,159576,277774,350035,0,252529,124519,161078,110104,187925,0,0,158394,138351,887014,101209,101209,371259,0,308789,101209,103274,103274,276624,90995,0,0,282638,103274,294277,288406,294277,0,664588,306762,664588,294277,150189,178350,0,288406,73,28298,9,59,14149,7
66,66,Hotel Petit Bali Garden Shin-Okubo (Adult Only),169-0073 도쿄 도 Shinjuku-ku Hyakunincho 1-6-7 일본,8.3,136971,202104,0,0,136971,136971,136971,136971,202104,0,136971,136971,136971,136971,136971,0,0,136971,136971,136971,0,247813,140239,0,143741,234296,234296,287352,675278,0,0,271011,135584,129213,101209,101209,363834,0,302613,84290,101209,101209,271092,89175,0,0,84290,101209,103274,282638,308789,0,288406,306762,664588,103274,313022,300283,0,282638,64,26290,6,52,4876,6
67,67,카도야 호텔(Kadoya Hotel),160-0023 도쿄 도 Shinjuku-ku Nishi-Shinjuku 1-23-1 일본,8.0,277595,0,0,0,252554,252554,0,277595,302619,0,0,277595,209793,277595,290115,290115,0,302619,290115,252554,0,0,325047,771842,244058,993883,129213,993883,431795,0,214020,125784,224135,158733,236736,259077,178350,0,466338,0,466338,84482,116408,251874,274481,324516,150534,224135,338489,169691,0,421067,163618,243983,108891,0,276260,480381,0,322907,69,26577,9,48,12428,3
68,68,Lion House,160-0021 도쿄 도 歌舞伎町2-2-11 일본,7.5,178162,0,0,0,178162,0,0,0,0,0,178162,178162,0,178162,178162,178162,0,0,0,178162,84482,93868,160515,0,0,0,0,187737,0,0,0,219652,281171,82604,475855,300283,0,0,0,0,466338,150189,678151,276624,0,308789,178350,664588,664588,150189,178350,0,150189,678151,68289,150189,68289,156511,552697,156511,74,26577,14,58,4876,14
69,69,Hotel Balian Resort Higashi Shinjuku (Adult Only),160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-19-17 일본,8.1,216472,245207,269153,221261,216472,216472,216472,216472,245207,269153,221261,216472,216472,216472,216472,245207,269153,221261,216472,216472,311183,95784,241617,597693,89175,161875,993883,122029,518154,211683,214020,128351,127849,0,280321,233330,276260,405646,274481,164739,466338,68289,311616,355949,175909,169346,233330,272218,466338,0,322907,346327,248751,280321,0,139462,250341,581853,178350,312927,73,26290,15,61,4876,15
70,70,로열 호텔 신오쿠보,169-0073 도쿄 도 Shinjuku-ku Hyakunincho 2-17-1 일본,7.9,168963,131416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,26290,6,52,4876,6
71,71,비즈니스 호텔 야마시로(Business Hotel Yamashiro),160-0021 도쿄 도 Shinjuku-ku Kabuki-cho 2-29-2 일본,7.7,84482,0,0,0,0,0,0,0,0,0,0,101378,101378,0,101378,0,0,0,0,84482,0,0,0,0,0,86206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26290,14,59,4876,15
72,72,粋,160-0022 도쿄 도 新宿7-27-4 ライオンズマンション新宿第2 206 일본,7.3,219652,219652,0,219652,219652,219652,219652,219652,219652,0,219652,219652,219652,219652,219652,219652,219652,219652,219652,219652,431795,0,0,0,93868,111046,126985,303444,114941,0,316087,162517,146435,0,135584,135584,151231,302613,126985,160346,0,0,466338,180453,0,0,0,0,0,0,0,361112,277582,302613,82604,302613,82604,213790,180453,212066,72,26672,11,65,14436,6
73,73,Hotel QUEEN ANNEX,160-0022 도쿄 도 新宿区新宿2-10-6 일본,7.8,165208,242180,242180,165208,165208,165208,165208,165208,242180,234915,165208,165208,165208,165208,165208,242180,242180,165208,165208,165208,140427,0,281605,247123,93868,113313,95784,239077,281605,247123,311202,338865,103267,108891,282356,245859,355949,0,236736,163618,338489,282356,288119,405167,365989,268195,164739,105133,245859,268483,271950,336853,127849,534355,276260,262832,253828,248751,140803,134098,74,26577,14,56,14149,7
74,74,Shinokubo guest house,169-0072 도쿄 도 大久保１−１３−14 일본,9.2,384860,384860,0,0,0,347125,347125,347125,347125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136971,0,0,0,0,0,0,0,0,269153,0,0,0,0,68289,0,0,0,0,887014,475855,887014,0,887014,475855,993883,466338,190084,202756,411872,359286,311202,68,26290,10,56,4876,10
78,78,더 신-오쿠보 인터내셔널 호텔,169-0073 도쿄 도 Shinjuku-ku Hyakunincho 1-1-10 일본,6.9,112642,140803,0,0,112642,112642,112642,112642,0,0,0,0,0,112642,0,140803,0,112642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,26290,6,52,4876,6
79,79,호텔 시에나(Hotel Siena),160-0021 도쿄 도 Shinjuku-ku Kabuki-cho 2-22-1  일본,6.6,134098,143676,0,124519,0,0,0,0,143676,0,0,0,124519,124519,124519,138887,153255,124519,124519,124519,0,124519,206702,0,280321,187737,90995,423159,1014167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,26577,14,58,4876,14
80,80,신주쿠 이스트 호텔 (Shinjuku East Hotel),160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-6-16 일본,7.0,93868,112642,131416,93868,93868,93868,93868,93868,112642,145684,93868,93868,93868,93868,93868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,26672,14,65,14436,7
81,81,호텔 타테시나(Hotel Tateshina),160-0022 도쿄 도 Shinjuku-ku Shinjuku 5-8-6 일본,6.5,97112,97112,0,97112,107902,107902,107902,107902,107902,0,107902,107902,0,0,0,107902,147139,107902,107902,107902,0,110104,523560,0,280321,191568,993883,423159,129213,0,178350,104596,150180,239585,288767,283370,277972,291720,191614,180819,206510,223062,210725,228570,605601,285886,210725,210725,272218,272218,261893,195246,131406,206510,277774,194308,198273,263958,552697,197077,77,26577,17,58,14149,9
83,83,HOTEL LiVEMAX Shinjuku Kabukicho-Meijidori,160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-3-23 일본,5.1,119588,128130,162298,102504,111046,119588,119588,119588,128130,140858,102504,111046,119588,119588,119588,128130,139958,102504,111046,119588,76627,107902,250916,195246,165208,281605,0,283904,277944,356700,181990,102504,0,259077,225093,212028,552697,331892,211204,160346,108891,160346,282356,280321,0,191568,163618,291663,160346,214786,397063,195246,378539,545260,177411,271950,248751,664588,333150,678151,74,26672,13,64,14436,6
85,85,Keio Presso Inn Shinjuku,160-0023 도쿄 도 Shinjuku-ku Nishishinjuku 3-4-5 일본,7.8,172342,209514,0,201066,140239,143619,146998,141929,216273,195854,201066,172342,172342,179101,168963,209514,163894,201066,128412,133481,0,91991,287352,0,160515,234296,224135,224135,201147,153255,0,224135,163618,82604,466338,294277,563977,306386,288406,282638,288406,276624,137048,447996,439304,302613,178350,276624,664588,678151,178350,178350,150189,664588,68289,300283,153255,181990,353347,153255,74,26577,14,58,12428,3
86,86,HOTEL LiVEMAX Shinjuku EAST,160-0022 도쿄 도 Shinjuku-ku Shinjuku 6-27-49 일본,6.2,111046,128130,148500,102504,111046,119588,119588,119588,128130,149144,102504,111046,119588,119588,119588,128130,136672,102504,111046,119588,143667,93868,241617,281605,89175,133293,168212,423159,0,287352,199231,466338,223998,206510,277972,272575,283645,148705,180819,170024,272218,210725,272218,213203,235131,145731,272218,272218,2486344,1712088,267238,148178,206510,210725,1832043,198273,140793,261893,342539,194308,76,26672,15,61,14149,12
87,87,레지던스 호텔 윌 신주쿠 (Residence Hotel Will Shinjuku),160-0004 도쿄 도 Shinjuku-ku Yotsuya 4 Chome 25 일본,6.4,146435,146435,0,146435,146435,146435,146435,146435,146435,0,146435,146435,146435,146435,146435,0,0,146435,146435,146435,300168,222896,112642,0,107902,110104,75095,214173,75095,0,0,343558,160346,905116,466338,294277,552697,141952,282638,103274,282638,271092,664588,271092,302613,302613,288406,271092,300283,664588,300283,0,678151,664588,137048,172411,466338,0,346281,150189,98,31070,12,65,6214,14
88,88,COCOSHUKU Shinjuku-Hanazono,160-0022 도쿄 도 1-32-11 Shinjuku Shinjuku-ku 일본,8.1,304134,278789,380167,304134,304134,190084,190084,273720,304134,0,273720,243307,266117,0,0,0,0,0,220497,0,0,195246,0,0,0,0,126985,216472,0,325495,244058,159267,146435,380167,0,0,0,302613,0,0,466338,380167,466338,0,0,277582,466338,0,466338,281605,0,308789,0,327582,466338,0,0,209514,272031,207825,96,31357,8,60,14149,8
89,89,Hotel BaliAn Resort Shinjuku Glamping,160-0021 도쿄 도 新宿区歌舞伎町2-19-11 일본,9.0,289115,382983,439304,345436,289115,289115,289115,289115,382983,0,345436,289115,289115,289115,289115,382983,439304,345436,289115,289115,993883,946193,242180,153756,325254,89175,129309,86206,84482,269153,150142,287352,213203,0,220591,246498,253828,346327,258243,160346,108891,285360,268738,128130,887014,165959,274481,233330,160346,311202,128130,242180,280321,268195,291663,339938,250341,240772,346327,127849,77,26290,13,59,4876,13
91,91,TOKYO E JOY INN（Okubo branch in Shinjuku）,169-0073 도쿄 도 東京都新宿区百人町２丁目２３−４０ ナツハウス 일본,6.7,131406,150180,0,124742,140793,140793,140793,134222,0,145675,134222,131406,124742,124742,140793,159567,0,0,137977,137977,194308,288119,242180,0,378539,136205,126722,84482,95784,0,195246,0,143676,277774,206510,206510,225284,0,309766,272218,288927,2039238,288927,309766,155822,208618,319340,380167,301720,301720,552697,180453,277774,1832043,0,256383,466338,157076,131416,140793,74,26290,10,56,4876,10
92,92,Hotel Yuyukan - Vacation STAY 10008v,160-0021 도쿄 도 Kabukicho 1-10-1 Hotel Yuyukan 일본,6.1,102551,145731,145731,102551,102551,102551,102551,102551,145731,141359,102551,102551,102551,102551,102551,145731,145731,0,102551,102551,222896,181798,209514,890792,370968,133481,136971,69683,93868,0,147139,216273,213203,210725,718381,718381,267178,261142,206510,206510,2835305,272218,2486344,225284,127074,148705,1657563,2758969,2762604,1902320,140793,212894,210725,272218,288927,140793,256383,267238,203319,198273,78,26577,11,55,4876,11
93,93,Hotel Rose Garden Shinjuku - Vacation STAY 72146v,160-0023 도쿄 도 Nishishinjuku 8-1-3 Hotel Rose Garden Shinjuku 일본,7.0,180819,234793,299562,197011,186216,197011,197011,218601,250985,321988,207806,197011,218601,229396,261780,223998,353537,213203,202408,261780,194308,282356,114941,148705,370968,133481,69683,68289,93868,890792,208809,209327,206510,2213719,210725,210725,225284,2223742,309766,272218,288927,2265820,288927,309766,0,0,0,0,0,0,0,0,0,0,0,261615,466338,378571,0,0,98,31357,5,57,14149,6
95,95,SHINJUKU WARM HOUSE,169-0072 도쿄 도 Shinjuku-ku Okubo 1-3-7 일본,8.3,281605,309766,342620,305072,281605,281605,281605,309766,300473,281605,281605,305072,305072,305072,342620,342620,281605,305072,305072,491372,0,280321,159952,0,216472,134635,126985,303444,439840,467099,309766,91991,149423,135584,138351,135584,154318,308789,161971,160346,302613,302613,0,230169,2612358,2612358,135584,287352,302613,287352,180453,361112,126985,308789,82604,302613,82604,272031,180453,272031,77,26290,13,59,4876,13
96,96,634 Condo Shinjuku - Vacation STAY 01910v,169-0072 도쿄 도 Okubo 1-5-4 634 Condo Shinjuku 일본,8.0,518154,0,0,0,0,518154,518154,518154,626102,0,0,0,0,518154,0,0,0,0,0,0,0,0,112642,0,102504,0,0,0,993883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,26290,12,58,4876,12
97,97,HOTEL LiVEMAX Shinjuku Kabukicho,160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-33-3 일본,6.3,136672,146435,165959,117148,126910,0,140427,136672,146435,160981,117148,126910,136672,136672,136672,146435,156197,117148,126910,136672,75095,95784,213790,468591,102504,111046,89175,234296,119588,242180,136672,0,228570,282638,325047,291663,334172,195246,274481,220591,0,0,268738,355949,520108,183982,291663,0,274481,202756,100573,302619,258243,262832,233330,262503,140803,172411,287429,131416,77,26290,13,59,4876,13
98,98,Hotel Koryukaku,169-0073 도쿄 도 Shinjuku-ku Hyakunincho 2-23-48 일본,5.8,114941,143676,191568,124519,100573,100573,114941,114941,124519,172411,124519,100573,100573,114941,114941,124519,172411,124519,100573,100573,75095,93868,130745,145731,90995,0,0,423159,528728,270341,372751,378539,887014,288927,277774,277774,397063,217775,158394,103267,338489,160346,236736,220591,179499,210725,229882,153255,114529,160346,405167,164270,127849,268483,243983,160346,248751,156894,161457,268738,75,26290,11,57,4876,11
99,99,SHINJUKU GLOBAL HOTEL,169-0073 도쿄 도 百人町2-6-6 SHINJUKU GLOBAL HOTEL 일본,7.6,197124,234671,234671,197124,197124,197124,197124,197124,234671,227631,197124,197124,197124,197124,197124,234671,234671,197124,197124,197124,481545,195246,128130,270904,93868,161971,161971,126985,518154,292869,1886568,93868,133481,138351,160346,160346,160346,445875,135584,302613,308789,308789,82604,151231,180453,180453,302613,302613,308789,82604,151231,664588,161971,82604,101209,82604,101209,277582,406638,277582,71,26290,7,53,4876,7
105,105,신주쿠 어반 호텔(Shinjuku Urban Hotel),160-0021 도쿄 도 Shinjuku-ku Kabuki-cho 2-8-12 일본,7.6,244058,309766,139864,272218,281605,281605,281605,281605,281605,300473,272218,272218,272218,272218,272218,281605,309766,272218,272218,272218,294165,227445,114941,771842,107902,161078,76627,75095,76627,276433,281605,242497,0,327582,466338,2671729,0,180453,466338,1581228,380167,327582,219652,2508154,159002,272031,362064,387926,380167,304134,272031,302613,466338,288927,380167,126985,126985,378571,134098,146435,80,26672,15,65,14436,7
106,106,하나비 호텔(Hanabi Hotel),169-0075 도쿄 도 Shinjuku-ku Hyakunincho 2-8-5 일본,6.8,104297,104297,0,104297,104297,135584,104297,281605,166870,0,104297,104297,104297,104297,104297,151231,0,135584,135584,104297,294165,491176,587827,0,110104,161078,257140,75095,268738,0,0,200878,286910,466338,887014,887014,887014,0,475855,129213,887014,129213,475855,887014,0,348462,68289,150189,150189,153255,552697,0,0,0,0,0,0,0,0,0,77,26290,13,59,4876,13
107,107,호텔 선라이트 신주쿠(Hotel Sunlite Shinjuku),160-0022 도쿄 도 Shinjuku-ku Shinjuku 5-15-8 일본,7.5,208146,179236,281898,131791,131791,155514,193395,208146,0,287749,163894,163894,193395,222896,222896,311399,311399,163894,163894,193395,227445,491176,268487,993883,161078,75095,298168,268738,311616,244058,387926,127074,243870,160346,163618,160346,163618,454974,138351,302613,82604,82604,84290,154318,180453,180453,302613,308789,82604,84290,151231,664588,302613,84290,101209,82604,101209,180453,406638,126985,81,26672,16,58,14149,9
108,108,Hotel Rose Garden Shinjuku - Vacation STAY 72147v,160-0023 도쿄 도 Nishishinjuku 8-1-3 Hotel Rose Garden Shinjuku 일본,9.7,170024,223998,288767,186216,175421,186216,186216,207806,240190,311517,197011,186216,207806,218601,250985,213203,342742,202408,191614,250985,102551,491176,309766,279728,424094,219652,219652,219652,197124,0,342150,286910,168963,167086,137048,614608,0,654301,383227,544964,137048,137048,137048,162833,617961,1476799,125784,167086,167086,137048,0,199231,466338,168963,587827,168963,466338,490185,162833,369018,98,31357,5,57,14149,6
109,109,토큐 스테이 니시 신주쿠(Tokyu Stay Nishi Shinjuku),160-0023 도쿄 도 Shinjuku-ku Nishishinjuku 5-9-8 일본,8.0,152536,195246,0,206351,173281,199395,216104,0,195246,0,180603,0,0,195246,0,0,0,129351,168400,199264,0,199231,523560,0,325047,129213,993883,431795,423159,0,191760,281171,194308,234793,153245,153245,156751,641215,139835,139835,195524,218601,206510,223998,587827,148178,206510,206510,210725,210725,234296,400377,198273,131406,272218,222581,0,148705,110104,104644,86,28680,9,60,14531,7
110,110,Hotel Keihan Tokyo Yotsuya,160-0004 도쿄 도 Shinjuku-ku Yotsuya 1-24 일본,8.3,0,157699,225284,142680,142680,157699,157699,157699,157699,233094,142680,142680,157699,157699,157699,157699,225284,142680,142680,0,245801,186518,336237,469342,129538,153255,131416,208618,216273,378477,268195,192526,187741,117814,244659,207105,145731,110152,167792,141760,160438,118772,147749,176003,229978,321461,111703,232493,152067,150764,338865,207261,466338,232493,466338,244659,466338,107902,246987,147749,85,31070,9,61,6214,3
111,111,GLOU Higashi Shinjuku,169-0072 도쿄 도 Shinjuku-ku Okubo 1-1-38 일본,8.1,0,140803,292869,123906,118274,118274,168963,123906,0,234915,129538,129538,140239,129538,129538,140239,0,129538,129538,0,131416,226577,161454,363501,105133,131224,993883,134098,134098,386201,654301,0,187741,141760,241376,254796,148705,0,147843,232493,157230,244659,150189,147749,238119,286394,262353,315032,466338,147749,128130,0,104596,167792,0,137987,466338,258617,182105,181990,78,26290,14,69,14436,9
112,112,Daiwa Roynet Hotel Nishi-Shinjuku PREMIER,160-0023 도쿄 도 Shinjuku-ku Nishi-shinjuku 6-12-39 일본,8.8,0,306289,0,236223,222701,235222,235222,235222,0,0,235222,210198,210198,210198,246232,0,0,222701,210198,210198,138925,226411,199786,242180,133762,112642,156197,255968,159385,0,433327,343558,165208,330455,241567,343558,128130,324516,285360,86206,316087,345397,282356,280321,0,269153,212028,86206,200878,95784,220591,178350,160346,103267,247813,256613,466338,0,178350,243983,103,31357,10,70,12428,5
113,113,Super Hotel Shinjuku Kabukicho,160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-39-9 일본,8.0,0,379529,0,0,289640,0,324597,0,0,0,0,0,0,319603,334585,379529,0,0,0,0,0,0,0,0,0,214556,89175,0,0,0,0,152871,0,286910,194308,198273,0,0,0,198273,202408,229396,0,0,0,0,198273,137038,131406,0,145731,0,0,194308,198273,104644,222581,229940,199231,209364,77,26290,13,66,14436,11
114,114,634 Condo Shinjuku - Vacation STAY 01902v,169-0072 도쿄 도 Okubo 1-5-4 634 Condo Shinjuku 일본,10.0,0,626102,0,518154,518154,518154,0,518154,626102,0,0,0,0,518154,518154,626102,0,0,0,0,0,0,0,0,0,0,0,0,993883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,26290,12,58,4876,12
115,115,ホテルパセラリビング東新宿,160-0022 도쿄 도 Shinjuku-ku Shinjuku 6-29-2 일본,8.5,0,387734,0,0,303444,303444,303444,303444,387734,0,0,303444,303444,303444,303444,387734,0,303444,303444,303444,140793,216472,0,0,0,133293,993883,114941,518154,0,274481,338865,168580,282638,280321,233330,140803,222219,233330,220591,466338,0,0,397063,0,0,233330,272218,225093,139462,322907,210725,253828,325047,139462,271950,267860,253828,143676,258243,77,26672,12,66,14436,6
116,116,호텔 록스(Hotel Rocks),160-0022 도쿄 도 Shinjuku-ku Shinjuku 2-10-4 일본,5.5,0,204633,204633,167086,167086,167086,167086,167086,204633,198494,167086,167086,167086,167086,167086,204633,204633,167086,167086,167086,304960,222896,112642,993883,124519,107902,75095,199395,75095,337878,110152,149814,330455,174327,0,0,248751,312639,378539,0,366661,68289,466338,0,366988,355949,0,366661,466338,170496,98562,337064,134098,280321,208809,136672,262503,140803,199231,250341,95,31357,7,56,14149,7
117,117,호텔 뉴 쇼헤이(Hotel New Shohei),160-0004 도쿄 도 Shinjuku-ku Yotsuya 1-7-9 일본,8.0,0,225284,244058,115036,187737,187737,187737,187737,206510,0,123953,187737,187737,0,0,0,0,187737,187737,187737,0,0,0,207468,249039,1014167,423159,993883,281171,993883,281605,237647,887014,288927,466338,2671729,552697,180453,466338,1581228,380167,288927,219652,2508154,605601,1447263,319340,380167,380167,304134,272031,230169,466338,2035603,380167,0,0,0,131416,146435,84,31070,8,50,6501,11
118,118,Galois Hotel Shinokubo,169-0073 도쿄 도 Shinjuku-ku Hyakunincho 2-4-9 일본,8.6,0,0,225284,159576,159576,0,159576,0,0,227631,0,0,159576,0,159576,0,225284,0,0,159576,140239,231031,308808,274096,0,374707,156197,187737,156197,292869,210725,167792,192526,0,315032,258617,233357,210725,123906,718381,201147,315032,184384,190264,229039,315032,133762,179595,718381,315032,718381,195246,244659,143619,171310,147749,152067,299229,293622,315032,70,26290,6,53,4876,6
119,119,오야도 고코치(Oyado Cocochi),169-0073 도쿄 도 Shinjuku Hyakunincho 1-4-13 일본,7.5,0,0,0,84482,84482,0,84482,140803,168963,136579,0,0,0,84482,93868,112642,140803,0,84482,84482,0,91991,110104,0,75095,257140,191568,187737,191568,244058,374707,89175,188675,141760,281605,116408,190264,353635,718381,345397,287352,186971,254796,267194,206510,0,766273,338489,346738,150189,181990,333150,315032,95784,95784,204164,159576,178350,183982,518154,74,26290,10,60,13862,7
121,121,Hotel&Co. Sagami,160-0022 도쿄 도 Shinjuku-ku Shinjuku 4-4-18 일본,6.3,0,0,0,68,289,0,0,0,0,0,0,0,0,0,0,0,0,68289,0,0,0,0,0,0,93868,168212,2343856,281605,0,0,0,0,0,0,0,0,0,0,0,0,0,69683,458791,0,0,0,887014,0,0,905116,0,0,0,0,475855,0,887014,0,0,0,76,26577,9,54,4876,9
123,123,Tokyo shinjukutei Hotel Asahi gruop 東京新宿亭ホテル,160-0023 도쿄 도 西新宿4-18-6 일본,6.7,0,0,0,93868,93868,93868,93868,93868,112642,0,93868,93868,93868,93868,103255,112642,0,93868,93868,0,102551,119588,246548,0,160515,86206,281605,675278,281605,0,147139,216273,167792,258617,223061,315032,334172,195246,311202,225093,288119,285360,157852,130745,247123,139462,274481,239460,274481,274481,128130,302619,280321,262832,233330,262503,140803,143676,605601,130458,87,28680,11,59,14531,6
124,124,Toyoko Inn Tokyo Shinjuku Kabukicho,160-0021 도쿄 도 Shinjuku-ku Kabuki-cho 2-20-15 일본,7.3,0,0,0,79788,79788,79788,79788,79788,0,0,79788,79788,79788,0,0,0,0,79788,79788,79788,481545,197124,0,0,197124,126985,197124,281171,126985,0,0,281171,101209,167086,137048,148312,247123,0,391048,125784,139845,137048,139845,447996,0,439304,125784,167086,167086,139845,140803,330323,466338,168963,137048,587827,0,336106,195246,0,78,26290,14,68,14436,10
125,125,Toyoko Inn Tokyo Shinjuku gyoemmae eki 3 ban Deguchi,160-0022 도쿄 도 Shinjyuku-ku Shinjuku 1-17-8 일본,7.9,0,0,0,84482,84482,0,0,0,0,0,84482,84482,0,0,0,0,0,84482,84482,84482,104644,0,0,0,201147,224135,197124,281171,126985,0,0,490185,101209,170496,139845,148312,240772,0,466338,125784,167086,139845,167086,0,0,0,128351,170496,170496,167086,143676,0,0,172411,139845,256613,558104,140803,0,104596,94,31357,6,58,14149,6
126,126,Hotel Rose Garden Shinjuku - Vacation STAY 72163v,160-0023 도쿄 도 Nishishinjuku 8-1-3 Hotel Rose Garden Shinjuku 일본,6.2,0,0,0,0,175421,186216,186216,207806,0,311517,197011,186216,207806,218601,250985,213203,342742,202408,191614,250985,295015,282356,112642,145731,104596,136971,68289,68289,168580,0,204633,213599,206510,2213719,272218,272218,229882,2223742,316087,277774,327582,288927,327582,316087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269153,127849,98,31357,5,57,14149,6
127,127,Hotel EL Shinjuku 6,160-0023 도쿄 도 新宿区西新宿4-37-16 일본,7.2,0,0,0,0,208763,0,0,208763,0,0,0,0,163706,163706,163706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,28680,11,59,14531,6
129,129,베스트 호텔(Best Hotel),169-0073 도쿄 도  Shinjuku-ku  Hyakunincho 1-2-3  일본,7.9,0,0,0,0,91991,0,91991,91991,110765,0,91991,91991,91991,0,91991,110765,0,0,91991,0,0,93868,107902,0,0,76627,187737,268738,187737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26290,8,57,4876,8
140,140,Miyanonoki guest house,169-0074 도쿄 도  北新宿３−９−19  일본,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119588,394022,0,0,160346,168963,475855,0,0,0,905116,887014,887014,887014,887014,887014,905116,887014,141952,69683,150189,150189,68289,552697,156511,466338,150189,253445,153255,0,0,0,0,81,26672,16,60,14149,11
141,141,Shinjuku Miyabi Residence - Vacation STAY 94836,160-0004 도쿄 도  Yotsuya 4-27-15 Shinjuku Miyabi Residence  일본,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140448,555945,552697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,28298,12,57,14149,10
