Hotel Name,Hotel Address,Hotel Score,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,Time_Cost_NRT,Money_Cost_NRT,Time_Walk_NRT,Time_Cost_HND,Money_Cost_HND,Time_Walk_HND
시부야 그랑벨 호텔(Shibuya Granbell Hotel),150-0031 도쿄 도  Shibuya-ku Sakuragaoka-cho 15-17  일본,7.4,258617.0,181990.0,425722.0,221770.0,294897.0,253419.0,268933.0,254834.0,210725.0,367032.0,166710.0,151926.0,296550.0,233169.0,233169.0,210725.0,482138.0,249495.0,249495.0,215146.0,498072.0,254579.0,294629.0,481028.0,219652.0,147412.0,190802.0,440569.0,734269.0,353555.0,331413.0,205009.0,183832.0,0.0,427580.0,210725.0,206510.0,753541.0,242040.0,151926.0,149471.0,233169.0,233169.0,206510.0,411632.0,198250.0,147412.0,205009.0,205009.0,207468.0,263958.0,502196.0,217624.0,286583.0,64151.0,241951.0,360709.0,294629.0,455262.0,196420.0,83.0,31070.0,7.0,57.0,10516.0,3.0
시부야 엑셀 호텔 도큐(Shibuya Excel Hotel Tokyu),150-0043 도쿄 도  Shibuya-ku  Dogenzaka 1-12-2  일본,8.4,553824.0,610145.0,368621.0,200189.0,282870.0,313103.0,205684.0,182480.0,378909.0,324785.0,173657.0,219577.0,237246.0,216062.0,175722.0,294629.0,302256.0,216062.0,209524.0,168513.0,527559.0,274987.0,210725.0,353555.0,168513.0,216062.0,235704.0,319704.0,389547.0,324785.0,324785.0,299206.0,186986.0,293528.0,205684.0,202296.0,378909.0,324785.0,166710.0,445396.0,115303.0,216062.0,179308.0,455262.0,403399.0,512445.0,203319.0,170290.0,250328.0,250328.0,300379.0,278789.0,213119.0,285958.0,410752.0,237112.0,0.0,220553.0,201817.0,193744.0,83.0,31070.0,7.0,54.0,10516.0,5.0
트렁크 (호텔)(TRUNK (HOTEL)),150-0001 도쿄 도  5-31 Jingumae  Shibuya-Ku  일본,8.8,2106607.0,1994891.0,368621.0,297375.0,221770.0,518071.0,254834.0,289152.0,460706.0,596517.0,177201.0,178618.0,244058.0,244575.0,216062.0,322344.0,333913.0,634832.0,347409.0,294629.0,832002.0,164136.0,222066.0,236548.0,216062.0,144463.0,320685.0,533134.0,609397.0,481028.0,549130.0,303444.0,190802.0,903344.0,314271.0,240251.0,322263.0,0.0,464553.0,219577.0,244058.0,161078.0,216062.0,294629.0,295015.0,502196.0,225284.0,255437.0,250328.0,255437.0,436488.0,278789.0,217468.0,352006.0,359190.0,436488.0,0.0,225054.0,205936.0,379153.0,90.0,26577.0,14.0,54.0,4589.0,14.0
토큐 스테이 시부야 신미나미구치(Tokyu Stay Shibuya Shin-Minamiguchi),150-0002 도쿄 도  Shibuya-ku Shibuya 3-26-21  일본,7.9,339240.0,341681.0,376144.0,723170.0,183832.0,319191.0,205684.0,240251.0,460706.0,324785.0,216062.0,347409.0,338836.0,161078.0,179308.0,455262.0,502196.0,177201.0,255346.0,400856.0,168778.0,147073.0,217624.0,231817.0,160831.0,183381.0,208726.0,113837.0,353036.0,560337.0,481028.0,299206.0,219010.0,62174.0,196185.0,314271.0,328840.0,324785.0,455262.0,255346.0,581117.0,239684.0,175722.0,294629.0,403399.0,212875.0,207468.0,205009.0,216062.0,293961.0,288547.0,502196.0,237112.0,784562.0,30118.0,197698.0,0.0,294629.0,286996.0,217624.0,79.0,31070.0,3.0,52.0,7648.0,13.0
시부야 크레스톤 호텔(Shibuya Creston Hotel),150-0047 도쿄 도  Shibuya-ku  Kamiyama-cho 10-8  일본,8.0,195246.0,195246.0,324785.0,196185.0,187584.0,348079.0,249737.0,186204.0,206510.0,481028.0,293961.0,224058.0,227223.0,216062.0,216062.0,328923.0,353445.0,293961.0,164136.0,213800.0,214100.0,254579.0,400856.0,342624.0,171952.0,187124.0,186986.0,470224.0,512972.0,376144.0,368621.0,216062.0,293961.0,348079.0,209882.0,240251.0,352533.0,321834.0,216062.0,436488.0,0.0,216062.0,216062.0,328923.0,392839.0,321781.0,44173.0,0.0,216062.0,216062.0,445396.0,346547.0,237112.0,181506.0,505200.0,445396.0,404160.0,306509.0,319344.0,379153.0,90.0,33173.0,6.0,66.0,10516.0,9.0
Hotel DIAMOND,150-0043 도쿄 도  渋谷区道玄坂2-28-9  일본,7.4,265648.0,307888.0,549130.0,305312.0,183832.0,290272.0,209882.0,182480.0,470108.0,353555.0,216062.0,219577.0,270297.0,164365.0,249737.0,322344.0,454304.0,216062.0,209524.0,168513.0,415832.0,374133.0,217624.0,335772.0,168513.0,183381.0,208726.0,230683.0,506840.0,368621.0,376144.0,297375.0,216062.0,111146.0,205684.0,249737.0,345483.0,353555.0,170113.0,436488.0,182713.0,244575.0,249737.0,322344.0,289115.0,321781.0,225284.0,250328.0,426239.0,250328.0,300379.0,284479.0,213119.0,163009.0,405566.0,436488.0,0.0,220553.0,312957.0,193744.0,89.0,26577.0,11.0,55.0,10516.0,6.0
SALON Shibuya,150-0042 도쿄 도  Shibuya-ku  Udagawa-cho  42-12  일본,7.4,209514.0,233592.0,417207.0,299206.0,216062.0,213760.0,314271.0,240251.0,217624.0,549130.0,187737.0,183982.0,259958.0,417714.0,417714.0,220778.0,291201.0,445396.0,436488.0,436488.0,341118.0,278714.0,41655.0,560337.0,280999.0,426239.0,530820.0,470224.0,512972.0,331413.0,549130.0,196185.0,214630.0,497330.0,481804.0,314271.0,217624.0,549130.0,173657.0,175046.0,259958.0,417714.0,417714.0,220778.0,339616.0,403399.0,436488.0,436488.0,360646.0,254019.0,240226.0,205936.0,116307.0,422983.0,505200.0,280073.0,412408.0,308746.0,499453.0,280973.0,87.0,26577.0,9.0,49.0,4589.0,9.0
Tabist Hotel New Washington Shibuya,150-0047 도쿄 도  Shibuya-ku Kamiyamacho 6-2  일본,6.6,168963.0,181166.0,417207.0,208617.0,216062.0,168813.0,314271.0,306442.0,222066.0,331413.0,187737.0,187737.0,133476.0,417714.0,175722.0,294629.0,502196.0,173657.0,445396.0,436488.0,324675.0,464553.0,322470.0,353555.0,417714.0,208726.0,417714.0,303102.0,650132.0,324785.0,324785.0,196185.0,169149.0,523404.0,502196.0,427580.0,322263.0,331413.0,173657.0,178618.0,477534.0,417714.0,426239.0,455262.0,289115.0,403399.0,436488.0,436488.0,178435.0,436488.0,400856.0,439074.0,275354.0,748250.0,173547.0,275354.0,211057.0,315047.0,201817.0,417714.0,89.0,33173.0,5.0,61.0,12619.0,3.0
The Millennials Shibuya / Vacation STAY 80745,150-0041 도쿄 도  Jinnan 1-20-13 The Millennials Shibuya  일본,8.0,159764.0,181354.0,435643.0,287500.0,331618.0,348079.0,512445.0,202296.0,345483.0,560337.0,384729.0,269440.0,331618.0,352344.0,404160.0,404160.0,446976.0,378909.0,290166.0,341981.0,287237.0,331618.0,338386.0,523441.0,386642.0,281605.0,338386.0,470224.0,512972.0,231855.0,307888.0,353640.0,331618.0,348079.0,204346.0,512445.0,314271.0,560337.0,384729.0,269440.0,331618.0,352344.0,404160.0,404160.0,641215.0,654301.0,269996.0,335091.0,314593.0,281605.0,438193.0,697921.0,232640.0,268792.0,505200.0,281605.0,412408.0,326437.0,489744.0,255782.0,88.0,26577.0,10.0,50.0,4589.0,10.0
The Millennials Shibuya / Vacation STAY 80776,150-0041 도쿄 도  Jinnan 1-20-13 The Millennials Shibuya  일본,8.2,159764.0,181354.0,435643.0,360857.0,331618.0,341118.0,427477.0,326437.0,328840.0,549130.0,392581.0,274939.0,331618.0,359535.0,404160.0,404160.0,512972.0,378909.0,290166.0,348961.0,348079.0,331618.0,331618.0,512972.0,378909.0,281605.0,331618.0,479821.0,523441.0,231855.0,307888.0,360857.0,331618.0,341118.0,427477.0,326437.0,512445.0,549130.0,392581.0,274939.0,331618.0,359535.0,404160.0,404160.0,654301.0,641215.0,264596.0,328389.0,308301.0,281605.0,429429.0,683963.0,227988.0,268792.0,515510.0,281605.0,404160.0,333099.0,479949.0,250666.0,88.0,26577.0,10.0,50.0,4589.0,10.0
Prince Smart Inn Ebisu,150-0022 도쿄 도  Shibuya-ku Ebisuminami 3-11-25   일본,8.0,0.0,371709.0,643669.0,0.0,1283563.0,1050061.0,1295873.0,1001905.0,664613.0,332064.0,619276.0,696695.0,1400496.0,989147.0,1310848.0,2186865.0,3175074.0,894616.0,750088.0,1482924.0,976027.0,870609.0,418507.0,369854.0,148496.0,253278.0,3073926.0,1543010.0,2469453.0,314172.0,236587.0,23845.0,864748.0,1330041.0,238865.0,0.0,0.0,332064.0,0.0,1260370.0,0.0,217267.0,0.0,0.0,309041.0,0.0,265336.0,692819.0,300914.0,0.0,261393.0,0.0,0.0,784866.0,3097131.0,626134.0,0.0,399736.0,233528.0,632406.0,88.0,27246.0,8.0,45.0,4493.0,8.0
도미 인 익스프레스 메구로 아오바다이 핫 스프링(Dormy Inn Express Meguro Aobadai Hot Spring),153-0042 도쿄 도  Meguro-ku Aobadai 3-21-8  일본,8.2,0.0,363485.0,630796.0,0.0,1258157.0,1028437.0,1268301.0,983423.0,651906.0,325423.0,606595.0,683062.0,1372391.0,970760.0,1284258.0,2143389.0,3113270.0,875572.0,735828.0,1453519.0,950110.0,857400.0,413996.0,372797.0,149674.0,252973.0,3015967.0,1516290.0,2422217.0,307888.0,231855.0,25980.0,848598.0,1300780.0,235153.0,0.0,0.0,325423.0,0.0,1237071.0,0.0,212221.0,0.0,0.0,312324.0,0.0,262084.0,674883.0,293380.0,0.0,256190.0,0.0,0.0,771488.0,3039320.0,617233.0,0.0,391847.0,234109.0,619215.0,91.0,33173.0,3.0,63.0,12619.0,3.0
토큐 스테이 아오야마 프리미어(Tokyu Stay Aoyama Premier),107-0062 도쿄 도  Minato-ku  Minamiaoyama 2-27-18  일본,8.2,0.0,792242.0,1736198.0,1517743.0,0.0,0.0,0.0,0.0,0.0,1249982.0,1289892.0,0.0,0.0,0.0,245473.0,0.0,0.0,1286130.0,898634.0,1916976.0,0.0,0.0,3710858.0,0.0,0.0,415328.0,4673392.0,8330424.0,0.0,598467.0,598467.0,0.0,3160354.0,18923529.0,4950712.0,0.0,0.0,1249982.0,1173741.0,5916064.0,0.0,5760213.0,0.0,0.0,0.0,3767918.0,2647006.0,4714687.0,8269258.0,0.0,2612680.0,10607969.0,0.0,0.0,9039677.0,0.0,0.0,2901484.0,0.0,4327922.0,86.0,26577.0,9.0,53.0,5640.0,10.0
THE AOYAMA GRAND HOTEL,107-0061 도쿄 도  Minato-ku Kitaaoyama 2-14-4  일본,9.2,0.0,540854.0,598467.0,219221.0,684179.0,440497.0,992709.0,338059.0,457728.0,555720.0,748885.0,622198.0,1078998.0,757289.0,1219715.0,1419038.0,2752270.0,1061362.0,826794.0,1625044.0,695548.0,401099.0,901343.0,277820.0,0.0,181747.0,3499257.0,2939097.0,954641.0,425722.0,425722.0,0.0,1238549.0,4094193.0,945386.0,0.0,0.0,555720.0,0.0,2066752.0,0.0,1260941.0,0.0,0.0,0.0,0.0,729670.0,1516459.0,1683911.0,0.0,644957.0,1415234.0,0.0,102319.0,3963057.0,0.0,0.0,829928.0,82313.0,1285395.0,86.0,26577.0,9.0,53.0,5640.0,10.0
Act Hotel Shibuya,153-0044 도쿄 도  Meguro-ku Ohashi 2-22-7  일본,8.2,0.0,1176614.0,6726341.0,0.0,21021113.0,18718633.0,17818837.0,18442080.0,8729309.0,325423.0,5590519.0,8239071.0,18040331.0,12991269.0,14666259.0,32335412.0,36595867.0,7490179.0,6478762.0,13274389.0,15541152.0,13166759.0,0.0,3891196.0,3045415.0,0.0,23267798.0,0.0,40696643.0,307888.0,231855.0,681082.0,2224274.0,0.0,0.0,397906.0,2166923.0,325423.0,0.0,559853.0,0.0,0.0,0.0,0.0,12098833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12186090.0,17198945.0,22516561.0,0.0,0.0,1998400.0,0.0,93.0,27915.0,7.0,53.0,5927.0,7.0
Olympic Inn Shibuya,153-0044 도쿄 도  Oohashi2-22-6  일본,6.9,0.0,782316.0,598467.0,515117.0,496436.0,271150.0,860827.0,133297.0,381793.0,555720.0,575064.0,559596.0,981549.0,566078.0,1042798.0,1121852.0,2524204.0,1084611.0,760387.0,1426934.0,1097337.0,0.0,931638.0,0.0,0.0,344124.0,3321182.0,3483034.0,1156204.0,598467.0,598467.0,0.0,1251051.0,4467262.0,1003444.0,0.0,0.0,555720.0,0.0,2171743.0,0.0,1894755.0,0.0,0.0,0.0,0.0,1048720.0,1910907.0,2345834.0,0.0,667817.0,2076505.0,0.0,191836.0,3336720.0,0.0,0.0,877803.0,29762.0,1357412.0,95.0,27915.0,9.0,55.0,5927.0,9.0
remm Roppongi,106-0032 도쿄 도  Minato-ku Roppongi 7-14-4  일본,8.5,775685.0,1864349.0,1378739.0,0.0,7576126.0,6833914.0,6437095.0,6534664.0,3241651.0,8724767.0,952876.0,2894217.0,6847692.0,4122093.0,4816052.0,11533150.0,13536639.0,2939746.0,2109649.0,3971538.0,8645320.0,2585489.0,0.0,0.0,1128356.0,816949.0,8112869.0,842829.0,18887087.0,649194.0,460434.0,0.0,932862.0,0.0,0.0,0.0,0.0,2012372.0,0.0,492834.0,0.0,0.0,0.0,0.0,2647885.0,0.0,0.0,809432.0,0.0,0.0,0.0,0.0,0.0,6489588.0,2868896.0,5810023.0,0.0,0.0,734097.0,0.0,90.0,26577.0,13.0,50.0,4493.0,8.0
아파 호텔 롯폰기 에키마에(APA Hotel Roppongi Ekimae),106-0032 도쿄 도  MInato-ku  Roppongi 6-7-8  일본,7.6,0.0,815461.0,149423.0,664798.0,0.0,0.0,0.0,0.0,0.0,597693.0,428790.0,61828.0,0.0,0.0,259621.0,0.0,206943.0,668412.0,368943.0,711044.0,0.0,0.0,988521.0,0.0,0.0,468639.0,2786374.0,3364390.0,0.0,466338.0,451225.0,31508.0,1425961.0,8382753.0,1694107.0,0.0,0.0,848168.0,91742.0,2564972.0,0.0,2640203.0,0.0,0.0,0.0,1870383.0,1211966.0,1775213.0,3424937.0,0.0,499351.0,4271972.0,0.0,0.0,2780949.0,0.0,0.0,1442662.0,52778.0,1992791.0,87.0,26577.0,10.0,49.0,4493.0,7.0
호텔 알라만다 아오야마 도쿄(Hotel Allamanda Aoyama Tokyo),107-0061 도쿄 도  Minato-ku Kita Aoyama 2-7-13  일본,8.6,0.0,428217.0,1378739.0,0.0,3414824.0,2889950.0,3282447.0,2776406.0,1554206.0,585739.0,1708047.0,1719298.0,3351725.0,2601756.0,3208394.0,5665082.0,7391217.0,1970440.0,1686876.0,3454264.0,2083573.0,2726732.0,121686.0,1415530.0,219727.0,0.0,6618288.0,1936901.0,5205912.0,146435.0,280667.0,247513.0,1447146.0,1112821.0,0.0,24984.0,0.0,653089.0,0.0,2015459.0,0.0,0.0,0.0,0.0,1155313.0,0.0,0.0,765425.0,0.0,0.0,246524.0,0.0,0.0,1121741.0,6568843.0,3167801.0,0.0,712240.0,390849.0,1180607.0,82.0,26577.0,5.0,49.0,5640.0,6.0
액트 호텔 롯폰기(Act Hotel Roppongi),106-0032 도쿄 도  Minato-ku Roppongi 7-17-15  일본,8.1,0.0,915779.0,466338.0,810998.0,0.0,0.0,417625.0,0.0,182416.0,531671.0,323784.0,341517.0,579555.0,189630.0,637798.0,307863.0,1645442.0,916764.0,564402.0,1004085.0,1011365.0,0.0,998482.0,0.0,0.0,625212.0,2767945.0,3655713.0,548344.0,717155.0,653089.0,0.0,1232383.0,5194061.0,1163945.0,0.0,0.0,555720.0,0.0,2195189.0,0.0,2454894.0,0.0,0.0,0.0,710471.0,1304733.0,2081502.0,3007991.0,0.0,652594.0,3034372.0,0.0,143964.0,2562692.0,0.0,0.0,929713.0,0.0,1394820.0,86.0,26577.0,9.0,50.0,4493.0,8.0
