601,0.9244032185257394
602,0.9619991237030903
603,0.9383550619373939
604,0.8929303129713736
605,0.9278969406980175
606,0.9457732918809822
607,0.9267318514078319
608,0.9549080531825938
609,0.9225102150534467
610,0.9654345317004472
611,0.9470428943917003
612,0.8773954613397553
613,0.9130782728486255
614,0.9074357196295588
615,0.8589705861683765
616,0.880992652852341
617,0.9353860748463168
618,0.9185668390389982
619,0.9455115774979628
620,0.9394565188489542
621,0.5734080570378509
622,0.4869143837674491
623,0.40132336407217006
624,0.5113611852002115
625,0.3839404981392499
626,0.5596695179135027
627,0.46473078360098086
628,0.553254268443826
629,0.567783343015942
630,0.5868439943063055
701,0.5435476724439061
702,0.49742853374993745
703,0.4205815055917411
704,0.8773465067493643
705,0.7151210808614663
706,0.9235699898126558
707,0.71029563098709
708,0.8773468558533875
709,0.6839403221983319
710,0.9062243903345243
711,0.9606189785495314
712,0.6926147199908548
713,0.9388957383341936
714,0.9012660543697294
715,0.8794790794758277
716,0.7566132036972907
717,0.9105162406040639
718,0.9521232935373287
719,0.8632445588871747
720,0.9244118587743037
721,0.5769569361399542
722,0.593596032233529
723,0.5007633065833574
724,0.8146847369889361
725,0.6384277399842027
726,0.4556800263529396
727,0.5502238824004044
728,0.5845508537956411
729,0.4913850492251386
730,0.6585921577898266
