,Hotel Name,Hotel Address,Hotel Score,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730
136,APA 호텔 시나가와 센가쿠지 에키마에(APA Hotel Shinagawa Sengakuji Eki-Mae),108-0074 도쿄 도  Minato-ku  Takanawa 2-16-30  일본,7.8,0,0,276536,0,0,0,0,0,0,343145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196185,598467,0,0,0.0,0.0,0.0,0.0,222219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,Hotel Keihan Tokyo Yotsuya,160-0004 도쿄 도  Shinjuku-ku Yotsuya 1-24  일본,8.3,0,0,371719,0,0,0,0,0,0,329947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,355009,220303,0,0,0.0,0.0,0.0,0.0,410524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,Tokyu Stay Shinjuku Eastside,160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-3-24  일본,8.8,0,0,456388,0,0,0,0,0,0,224135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153005,0,0,0.0,0.0,0.0,0.0,247813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139,JR-East Hotel Mets Gotanda,141-0022 도쿄 도  1-26-3 Higashi-Gotanda  Shinagawa-ku  일본,8.8,0,0,282180,0,0,0,0,0,0,343145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270341,504303,0,0,0.0,0.0,0.0,0.0,259479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,프리미어 호텔 캐빈 신주쿠(Premier Hotel Cabin Shinjuku),160-0021 도쿄 도  Shinjuku-ku  Kabuki-cho 2-40-3  일본,7.7,0,0,276536,0,0,0,0,0,0,449442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347313,558536,0,0,0.0,0.0,0.0,0.0,410524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
141,Hotel Wing International Shimbashi Onarimon,105-0004 도쿄 도  6-20-8 Shimbashi  Minato-ku  일본,8.3,0,0,393098,0,0,0,0,0,0,217775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276536,196185,0,0,0.0,0.0,0.0,0.0,286203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,소테츠 프레사 인 도쿄 타마치 (Sotetsu Fresa Inn Tokyo Tamachi),108-0023 도쿄 도  Minato-ku Shibaura 3-14-21  일본,8.1,0,0,371719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275858,415748,0,0,0.0,0.0,0.0,0.0,247813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,Hotel Villa Fontaine Grand Tokyo-Tamachi,108-0023 도쿄 도  Minato-ku Shibaura 4-2-8  일본,8.2,0,0,379305,0,0,0,0,0,0,280479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262832,153005,0,0,0.0,0.0,0.0,0.0,234671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
144,아파 호텔 히가시-신주쿠-에키마에(APA Hotel Higashi-Shinjuku-Ekimae),169-0072 도쿄 도  Shinjuku-ku Okubo 1-1-48  일본,7.7,0,0,415748,0,0,0,0,0,0,449442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270341,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,APA 호텔 - 히가시신주쿠 가부키초 히가시(APA Hotel - Higashishinjuku Kabukicho Higashi),160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-17-7  일본,7.7,0,0,410524,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391393,379305,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,HOTEL MYSTAYS Nishi Shinjuku,160-0023 도쿄 도  Nishi Shinjuku 7-14-14  Shinjuku-ku  일본,7.6,0,0,410524,0,0,0,0,0,0,222219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308754,140803,0,0,0.0,0.0,0.0,0.0,234671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,Galois Hotel Shinokubo,169-0073 도쿄 도  Shinjuku-ku Hyakunincho 2-4-9  일본,8.6,0,0,558536,0,0,0,0,0,0,280479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331121,375605,0,0,0.0,0.0,0.0,0.0,535760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,Smile Hotel Shinagawasengakujiekimae,108-0073 도쿄 도  Minato-ku  Mita 3-11-26  일본,8.2,0,0,195246,0,0,0,0,0,0,183982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371719,268195,0,0,0.0,0.0,0.0,0.0,254289.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,Mitsui Garden Hotel Gotanda - Tokyo,141-0022 도쿄 도  Shinagawa-ku Higashi Gotanda 2-2-6  일본,8.6,0,0,270341,0,0,0,0,0,0,393499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337878,598467,0,0,0.0,0.0,0.0,0.0,239460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,E 호텔 히가시 신주쿠(E Hotel Higashi Shinjuku),160-0021 도쿄 도  Shinjuku-ku  Kabukicho 2-3-15  일본,7.3,0,0,229039,0,0,0,0,0,0,286203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229882,143676,0,0,0.0,0.0,0.0,0.0,595288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,더 프린스 파크 타워 도쿄(The Prince Park Tower Tokyo),105-8563 도쿄 도  Minato-ku  Shiba Koen 4-8-1   일본,8.9,0,0,993883,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268195,225284,0,0,0.0,0.0,0.0,0.0,276536.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152,아파 호텔 히가시 신주쿠 가부키초(APA Hotel Higashi Shinjuku Kabukicho),160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-19-14  일본,7.5,0,0,217775,0,0,0,0,0,0,172718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308754,262832,0,0,0.0,0.0,0.0,0.0,191568.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,GLOU Higashi Shinjuku,169-0072 도쿄 도  Shinjuku-ku  Okubo 1-1-38  일본,8.1,0,0,0,0,0,0,0,0,0,268195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331121,410524,0,0,0.0,0.0,0.0,0.0,219652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154,Blue Empire Hotel,169-0073 도쿄 도  1 Chome-15-8 Hyakunincho  Shinjuku-ku  일본,6.6,0,0,0,0,0,0,0,0,0,140803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292869,375605,0,0,0.0,0.0,0.0,0.0,555720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,Stay SAKURA Tokyo Shinjuku Hyakukura,169-0073 도쿄 도  Shinjuku-ku Hyakunincho 2-24-30   일본,8.5,0,0,232324,0,0,0,0,0,0,329947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354401,415748,0,0,0.0,0.0,0.0,0.0,217775.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,호텔 마이스테이스 고탄다역(Hotel Mystays Gotanda Station),141-0031 도쿄 도  Shinagawa-ku Nishigotanda 2-6-8  일본,7.5,0,0,229882,0,0,0,0,0,0,217775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292869,214627,0,0,0.0,0.0,0.0,0.0,280479.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,APA 호텔 미타-에키마에(APA Hotel Mita-Ekimae),105-0014 도쿄 도  Minato-ku Shiba 4-4-8  일본,7.5,0,0,199231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227200,140803,0,0,0.0,0.0,0.0,0.0,143676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158,아파 호텔 신바시 도라노몬(APA Hotel Shimbashi Toranomon),105-0003 도쿄 도  Minato-ku Nishishinbashi 2-6-9  일본,7.4,0,0,217775,0,0,0,0,0,0,247249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465702,225284,0,0,0.0,0.0,0.0,0.0,183043.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159,호텔 & 스파 제이-멕스 신주쿠 가부키초(성인 전용)(HOTEL & SPA J-MEX Shinjuku Kabukicho (Adult Only)),160-0021 도쿄 도  Shinjyuku-ku Kabukicho 2-5-6  일본,8.7,0,0,465702,0,0,0,0,0,0,187737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598467,229882,0,0,0.0,0.0,0.0,0.0,293395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160,the b shimbashi toranomon,105-0003 도쿄 도  Minato-ku Nishi Shimbashi 1-17-13  일본,8.1,0,0,195246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456388,199231,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161,호텔 마이스테이스 고탄다(HOTEL MYSTAYS Gotanda),141-0022 도쿄 도  Shinagawa-ku  Higashigotanda 2-5-4  일본,7.5,0,0,262832,0,0,0,0,0,0,187737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456388,156128,0,0,0.0,0.0,0.0,0.0,535760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
162,Hotel Grand Hill Ichigaya,162-0845 도쿄 도  Shinjuku-ku Ichigaya Honmuracho 4-1   일본,8.0,0,0,268195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598467,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,토큐 스테이 다카나와(Tokyu Stay Takanawa),108-0074 도쿄 도  Minato-ku Takanawa 2-16-29  일본,8.7,0,0,229039,0,0,0,0,0,0,233713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439840,598467,0,0,0.0,0.0,0.0,0.0,189652.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164,소테츠 프레사 인 하마마츠초 다이몬(Sotetsu Fresa Inn Hamamatsucho-Daimon),105-0012 도쿄 도  Minato-ku  Shiba Daimon 1-2-7   일본,7.9,0,0,0,0,0,0,0,0,0,176243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222698,0,0,0,0.0,0.0,0.0,0.0,187737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165,LOF HOTEL Shimbashi,105-0004 도쿄 도  港区新橋5丁目23番4号  일본,8.1,0,0,0,0,0,0,0,0,0,252295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225284,201817,0,0,0.0,0.0,0.0,0.0,187737.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,호텔 더 셀레스틴 도쿄 시바(Hotel The Celestine Tokyo Shiba),105-0014 도쿄 도  Minato-ku  Shiba 3-23-1  일본,8.8,0,0,206510,0,0,0,0,0,0,217775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262832,331030,0,0,0.0,0.0,0.0,0.0,143389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,호텔 페리에(성인 전용)(HOTEL PERRIER (Adult Only)),160-0021 도쿄 도  Shinjuku-ku Kabuki-cho 2-7-12  일본,8.2,0,0,232324,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379305,598467,0,0,0.0,0.0,0.0,0.0,391393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
168,Bespoke Hotel Shinjuku,160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-2-17  일본,8.5,0,0,185859,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225284,236587,0,0,0.0,0.0,0.0,0.0,145214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
169,KEIKYU EX INN Hamamatsucho Daimon-Station,105-0012 도쿄 도  1-15-14 Shiba-daimon  Minato-ku  일본,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469859,371719,0,0,0.0,0.0,0.0,0.0,211683.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Shinagawa Prince Hotel N Tower,108-8611 도쿄 도  Minatoku Takanawa 4-10-30  일본,7.8,0,0,253828,0,0,0,0,0,0,172718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598467,324409,0,0,0.0,0.0,0.0,0.0,286394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171,Pullman Tokyo Tamachi,108-8566 도쿄 도  Minato-ku Shibaura 3-1-21  일본,8.7,0,0,598467,0,0,0,0,0,0,263582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1454171,233713,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172,Rose Stay Tokyo Shiba Park,105-0014 도쿄 도  Minato-ku Shiba 2-20-12  일본,7.6,0,0,598467,0,0,0,0,0,0,263582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211204,229039,0,0,0.0,0.0,0.0,0.0,280667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,Hotel Balian Resort Higashi Shinjuku (Adult Only),160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-19-17  일본,8.1,0,0,0,0,0,0,0,0,0,324409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215514,229039,0,0,0.0,0.0,0.0,0.0,215514.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,HOTEL LiVEMAX Shinjuku Kabukicho-Meijidori,160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-3-23  일본,5.1,0,0,0,0,0,0,0,0,0,206135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122029,371719,0,0,0.0,0.0,0.0,0.0,555720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175,Okubo Hotel Hawaii,169-0073 도쿄 도  1-16-6 Hyakunincho  Shinjuku-ku  일본,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201147,195246,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,게이오 프레소 인 하마마츠쵸 (Keio Presso Inn Hamamatsucho),105-0012 도쿄 도  Minato-ku Shibadaimon 1-1-26  일본,8.1,0,0,185859,0,0,0,0,0,0,229039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122029,162298,0,0,0.0,0.0,0.0,0.0,211204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,토큐 스테이 고탄다(Tokyu Stay Gotanda),141-0022 도쿄 도  Shinagawa-ku  Higashigotanda 1-12-2  일본,8.2,0,0,494499,0,0,0,0,0,0,293395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627457,391393,0,0,0.0,0.0,0.0,0.0,449442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178,HOTEL LiVEMAX Shinjuku EAST,160-0022 도쿄 도  Shinjuku-ku Shinjuku 6-27-49  일본,6.2,0,0,189652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215514,0,0,0.0,0.0,0.0,0.0,391393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179,The Tokyo EDITION  Toranomon,105-0001 도쿄 도  Minato-ku Toranomon 4-1-1  일본,8.5,0,0,148500,0,0,0,0,0,0,229039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233713,211204,0,0,0.0,0.0,0.0,0.0,206980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,HOTEL D-WAVE Shinjuku（Adult Only),160-0021 도쿄 도  新宿区歌舞伎町 2-8-6  일본,8.9,0,0,148500,0,0,0,0,0,0,150180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211204,211204,0,0,0.0,0.0,0.0,0.0,150189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,The Okura Tokyo,105-0001 도쿄 도  Minato-ku Toranomon 2-10-4  일본,9.4,0,0,213790,0,0,0,0,0,0,143676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229039,465702,0,0,0.0,0.0,0.0,0.0,206980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,더 프린스 갤러리 도쿄 쿄이초  어 럭셔리 컬렉션 호텔(The Prince Gallery Tokyo Kioicho  a Luxury Collection Hotel),102-8585 도쿄 도  Chiyoda-ku  Kioicho 1-2  일본,9.3,0,0,209514,0,0,0,0,0,0,140803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229039,456388,0,0,0.0,0.0,0.0,0.0,458614.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183,헌드레드 스테이 도쿄 신주쿠(Hundred Stay Tokyo Shinjuku),169-0073 도쿄 도  Shinjuku-ku  Hyakunin-cho 2-27-7  일본,8.8,0,0,209514,0,0,0,0,0,0,191568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896367,456388,0,0,0.0,0.0,0.0,0.0,301720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,더 프린스 사쿠라 타워 도쿄  오토그래프 컬렉션(The Prince Sakura Tower Tokyo  Autograph Collection),108-8612 도쿄 도  Minato-ku  Takanawa 3-13-1  일본,8.8,0,0,504591,0,0,0,0,0,0,299383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391393,469859,0,0,0.0,0.0,0.0,0.0,449442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,THE KITANO HOTEL TOKYO,102-0093 도쿄 도  Chiyoda-ku Hirakawacho 2-16-15   일본,9.1,0,0,494499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627457,391393,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,더 캐피톨 호텔 도큐(The Capitol Hotel Tokyu),100-0014 도쿄 도  Chiyoda-ku Nagatacho 2-10-3   일본,9.3,0,0,565643,0,0,0,0,0,0,293395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124519,301720,0,0,0.0,0.0,0.0,0.0,469859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,HOTEL LiVEMAX BUDGET Shinbashi,105-0004 도쿄 도  Minato-ku Shinbashi 6-20-1  일본,5.9,0,0,216472,0,0,0,0,0,0,286394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431044,162298,0,0,0.0,0.0,0.0,0.0,211204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,Akasaka Urban Hotel Annex,107-0052 도쿄 도  Minato-ku Akasaka 2-10-1  일본,8.5,0,0,463993,0,0,0,0,0,0,439304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431044,0,0,0,0.0,0.0,0.0,0.0,150189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,Shinagawa Prince Hotel East Tower,108-8612 도쿄 도  4-10-30 Takanawa Minato-ku Tokyo  일본,6.4,0,0,463993,0,0,0,0,0,0,153245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598467,270341,0,0,0.0,0.0,0.0,0.0,153255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,HOTEL LiVEMAX Shinjuku Kabukicho,160-0021 도쿄 도  Shinjuku-ku Kabukicho 2-33-3  일본,6.3,0,0,415748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512814,275858,0,0,0.0,0.0,0.0,0.0,293395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
