Hotel Name,Hotel Address,Hotel Score,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,Time_Cost_NRT,Money_Cost_NRT,Time_Walk_NRT,Time_Cost_HND,Money_Cost_HND,Time_Walk_HND
호텔 알라만다 아오야마 도쿄(Hotel Allamanda Aoyama Tokyo),107-0061 도쿄 도  Minato-ku Kita Aoyama 2-7-13  일본,8.6,0,0,1378739,0,0,0,0,0,0,585739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146435,280667,0,0,0,0,0,0,653089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,26577,5,49,5640,6
액트 호텔 롯폰기(Act Hotel Roppongi),106-0032 도쿄 도  Minato-ku Roppongi 7-17-15  일본,8.1,0,0,466338,0,0,0,0,0,0,531671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717155,653089,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,26577,9,50,4493,8
HOTELみなと-MINATO-,106-0031 도쿄 도  港区西麻布1-13-17  일본,9.1,0,0,146435,0,0,0,0,0,0,321835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,695392,848168,0,0,0,0,0,0,831205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,28011,13,60,4876,7
Meguroholic Hotel,153-0063 도쿄 도  Meguro-ku Meguro 1-3-14  일본,7.6,0,0,373698,0,0,0,0,0,0,979986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466338,391854,0,0,0,0,0,0,585739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,27246,6,41,4493,6
그랜드 하얏트 도쿄(Grand Hyatt Tokyo),106-0032 도쿄 도  Minato-ku Roppongi 6-10-3   일본,8.7,0,0,146435,0,0,0,0,0,0,315398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681485,831205,0,0,0,0,0,0,399851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,26577,13,54,5640,7
롯폰기 호텔 에스(Roppongi Hotel S),106-0031 도쿄 도  Minato-ku  Nishiazabu 1-11-6  일본,8.3,0,0,475855,0,0,0,0,0,0,315398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681485,831205,0,0,0,0,0,0,391854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,26577,15,56,5640,9
사쿠라 호텔 하타가야(Sakura Hotel Hatagaya),151-0072 도쿄 도  Shibuya-ku  Hatagaya 1-32-3  일본,7.1,0,0,373698,0,0,0,0,0,0,145496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649194,451225,0,0,0,0,0,0,666418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,14722,6,59,13671,6
The Westin Tokyo,153-8580 도쿄 도  Meguro-ku  Mita 1-4-1  일본,8.7,0,0,466338,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598467,598467,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,27246,14,50,6501,17
"더 리츠-칼튼, 도쿄",107-6245 도쿄 도  Minato-ku  Akasaka 9-7-1 Tokyo Midtown  일본,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,26577,15,49,4493,8
ＨＯＴＥＬ ＧＬＡＮＺ ＣＡＳＣＡＴＡ - Vacation STAY 74636v,106-0031 도쿄 도  1-3-2 Nishiazabu ＨＯＴＥＬ　ＧＬＡＮＺ　ＣＡＳＣＡＴＡ  일본,10,0,0,405665,0,0,0,0,0,0,585739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475855,391854,0,0,0,0,0,0,831205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,28011,10,54,5640,7
도큐 스테이 메구로 유텐지(Tokyu Stay Meguro Yutenji),153-0052 도쿄 도  Meguro-ku Yutenji 2-15-7  일본,8.0,0,0,717155,0,0,0,0,0,0,244058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,717155,666418,0,0,0,0,0,0,460434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,32791,8,62,5067,8
Port House Hatsudai,151-0071 도쿄 도  Shibuya-ku  Honmachi 1-4-4  일본,8.6,0,0,231797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697308,399851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,14722,7,58,13671,7
MUSTARD HOTEL SHIMOKITAZAWA,155-0031 도쿄 도  Setagaya-ku Kitazawa 3-9  일본,8.2,0,0,717155,0,0,0,0,0,0,979986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146435,280667,0,0,0,0,0,0,585739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,28202,13,70,14053,10
니시신주쿠 그린 호텔(Nishishinjuku Green Hotel),151-0072 도쿄 도  Shibuya-ku  Hatagaya 2-18-1  일본,6.3,0,0,598467,0,0,0,0,0,0,555720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,14722,6,59,13671,6
아파 호텔 니시-아자부(APA Hotel Nishi-Azabu),106-0031 도쿄 도  Minato-ku  Nishi-azabu 4-4-5  일본,6.6,0,0,0,0,0,0,0,0,0,531671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133906,258617,0,0,0,0,0,0,451225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,26577,14,58,5640,8
HOTEL KABUKI,160-0021 도쿄 도  新宿区歌舞伎町1-16-9  일본,8.9,0,0,598467,0,0,0,0,0,0,379305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853436,413021,0,0,0,0,0,0,215897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,26577,10,53,12428,3
APA 호텔 & 리조트 니시신주쿠-고초메-에키 타워(APA Hotel & Resort Nishishinjuku-Gochome-Eki Tower),151-0071 도쿄 도  Shibuya-ku Honmachi 3-14-1  일본,8.2,0,0,379305,0,0,0,0,0,0,371719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234154,413021,0,0,0,0,0,0,215897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,28298,11,59,5067,5
호텔 로즈 가든 신주쿠(Hotel Rose Garden Shinjuku),160-0023 도쿄 도  Shinjuku-ku  Nishishinjuku 8-1-3  일본,7.9,0,0,371719,0,0,0,0,0,0,196185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206524,141952,0,0,0,0,0,0,196185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,26577,14,56,14436,6
호텔 리즈베글리오 아카사카 (Hotel Risveglio Akasaka),107-0052 도쿄 도  Minato-ku  Akasaka 3-18-1  일본,8.4,0,0,0,0,0,0,0,0,0,234669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,26577,9,39,7935,13
APA Hotel Roppongi SIX,106-0032 도쿄 도  Minato-ku  Roppongi 2-3-11  일본,7.8,0,0,371719,0,0,0,0,0,0,378477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206524,234154,0,0,0,0,0,0,658954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,26577,16,52,4493,11
APA Hotel & Resort Roppongi-Eki-Higashi,106-0032 도쿄 도  Minato-ku  Roppongi 3-18-6  일본,8.3,0,0,378477,0,0,0,0,0,0,217024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378477,206524,0,0,0,0,0,0,378477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,26577,13,47,4876,4
Comfort Inn Tokyo Roppongi,106-0032 도쿄 도  Minato-ku Roppongi 3-9-8   일본,8.1,0,0,386201,0,0,0,0,0,0,217024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378477,386201,0,0,0,0,0,0,200189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,26577,11,48,4493,7
신주쿠 프린스 호텔(Shinjuku Prince Hotel),160-8487 도쿄 도  Shinjuku-ku  Kabuki-cho 1-30-1  일본,7.9,0,0,378477,0,0,0,0,0,0,221453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183043,378477,0,0,0,0,0,0,378477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,26577,10,52,12428,2
호텔 마이스테이 프리미어 아카사카(Hotel Mystays Premier Akasaka),107-0052 도쿄 도  Minato-ku  Akasaka 2-17-54  일본,8.3,0,0,183043,0,0,0,0,0,0,200189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183043,378477,0,0,0,0,0,0,196185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,28011,11,43,7935,19
Super Hotel Premier Akasaka,107-0052 도쿄 도  Minato-ku Akasaka 3-16-7  일본,8.4,0,0,246644,0,0,0,0,0,0,161454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241711,186779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,26577,11,41,7935,15
더 낫 도쿄 신주쿠(THE KNOT TOKYO Shinjuku),160-0023 도쿄 도  Shinjuku-ku  Nishishinjuku 4-31-1  일본,8.4,0,0,197124,0,0,0,0,0,0,196185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197124,253828,0,0,0,0,0,0,222219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,28680,7,58,14531,2
시타딘스 센트럴 신주쿠 도쿄 (Citadines Central Shinjuku Tokyo),160-0021 도쿄 도  Shinjuku-ku  Kabuki-Cho 1-2-9  일본,8.0,0,0,183043,0,0,0,0,0,0,164749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246644,183043,0,0,0,0,0,0,217775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,26577,12,55,12428,5
Via Inn Prime Akasaka,107-0052 도쿄 도  2-6-17 Akasaka  Minato-ku  일본,8.9,0,0,164749,0,0,0,0,0,0,820908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164749,183043,0,0,0,0,0,0,461973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,26577,12,40,7935,17
